id,name,azimuth,cone_angle,started_at,last_seen_at,is_wildfire,angle_of_view,lat,lon
11573,nemours-01,194.0,0.5420000000000005,2025-07-21T19:48:28.223090,2025-07-21T20:05:57.486820,False,54.2,48.2604833333,2.7063833333
11571,nemours-02,25.0,0.9756000000000009,2025-07-21T19:38:29.788995,2025-07-21T19:56:59.143499,False,54.2,48.2604833333,2.7063833333
11570,moret-sur-loing-02,359.0,0.8672000000000009,2025-07-21T19:37:20.092996,2025-07-21T19:58:20.322240,False,54.2,48.37916667,2.820833333
11569,croix-augas-02,100.0,0.3252000000000003,2025-07-21T19:36:30.075006,2025-07-21T19:56:58.761062,True,54.2,48.4267461256,2.7108759097
11567,croix-augas-01,60.0,0.5962000000000005,2025-07-21T19:32:27.786083,2025-07-21T20:02:00.737353,True,54.2,48.4267461256,2.7108759097
11564,videlles-01,109.0,0.6504000000000006,2025-07-21T18:59:19.770408,2025-07-21T18:59:26.159645,False,54.2,48.478333333,2.42416667
11563,croix-augas-01,15.0,1.6802000000000015,2025-07-21T18:58:44.804663,2025-07-21T19:55:27.712461,False,54.2,48.4267461256,2.7108759097
11562,moret-sur-loing-01,235.0,4.661199999999998,2025-07-21T18:57:21.569022,2025-07-21T19:01:17.480122,False,54.2,48.37916667,2.820833333
11558,moret-sur-loing-01,144.0,3.7397999999999976,2025-07-21T18:39:46.497805,2025-07-21T18:56:16.374329,False,54.2,48.37916667,2.820833333
11556,moret-sur-loing-01,189.0,0.9756000000000009,2025-07-21T18:26:16.371175,2025-07-21T19:47:50.098335,False,54.2,48.37916667,2.820833333
11555,croix-augas-01,327.0,0.8672000000000009,2025-07-21T18:23:45.172960,2025-07-21T18:26:44.956864,False,54.2,48.4267461256,2.7108759097
11554,moret-sur-loing-02,89.0,0.43360000000000043,2025-07-21T18:20:12.706999,2025-07-21T18:39:56.869108,False,54.2,48.37916667,2.820833333
11553,moret-sur-loing-02,359.0,0.48780000000000046,2025-07-21T18:19:42.645970,2025-07-21T18:34:46.475113,False,54.2,48.37916667,2.820833333
11550,croix-augas-01,15.0,1.4091999999999998,2025-07-21T18:04:41.931994,2025-07-21T18:05:43.841929,False,54.2,48.4267461256,2.7108759097
11549,croix-augas-02,100.0,1.6259999999999986,2025-07-21T18:04:13.202481,2025-07-21T18:53:44.860983,False,54.2,48.4267461256,2.7108759097
11548,nemours-01,52.0,1.029800000000001,2025-07-21T18:03:31.383105,2025-07-21T20:05:28.553640,False,54.2,48.2604833333,2.7063833333
11547,videlles-02,80.0,0.5961999999999945,2025-07-21T17:57:54.820267,2025-07-21T18:16:24.997025,False,54.2,48.478333333,2.42416667
11546,nemours-02,25.0,0.21680000000000021,2025-07-21T17:56:31.416089,2025-07-21T17:59:31.524904,False,54.2,48.2604833333,2.7063833333
11545,moret-sur-loing-01,280.0,0.5420000000000005,2025-07-21T17:54:42.585737,2025-07-21T18:09:17.691922,False,54.2,48.37916667,2.820833333
11544,croix-augas-01,60.0,0.48780000000000046,2025-07-21T17:47:12.044286,2025-07-21T18:51:14.880629,False,54.2,48.4267461256,2.7108759097
11541,croix-augas-01,285.0,0.7046000000000007,2025-07-21T17:10:42.109294,2025-07-21T17:42:41.986062,False,54.2,48.4267461256,2.7108759097
11540,nemours-02,291.0,0.5420000000000001,2025-07-21T16:52:11.809954,2025-07-21T16:58:11.621134,False,54.2,48.2604833333,2.7063833333
11539,nemours-02,25.0,0.27100000000000024,2025-07-21T16:40:42.067921,2025-07-21T16:45:41.760443,False,54.2,48.2604833333,2.7063833333
11535,croix-augas-02,190.0,6.666600000000003,2025-07-21T16:32:07.880781,2025-07-21T16:37:37.791370,False,54.2,48.4267461256,2.7108759097
11533,moret-sur-loing-02,89.0,0.5962000000000005,2025-07-21T16:24:39.644828,2025-07-21T16:36:09.610421,False,54.2,48.37916667,2.820833333
11530,nemours-01,52.0,0.9756000000000009,2025-07-21T16:02:25.943802,2025-07-21T16:25:11.611428,False,54.2,48.2604833333,2.7063833333
11528,croix-augas-02,100.0,1.1924,2025-07-21T15:57:58.665965,2025-07-21T16:03:28.681374,False,54.2,48.4267461256,2.7108759097
11526,moret-sur-loing-01,189.0,1.138200000000001,2025-07-21T15:47:36.918423,2025-07-21T16:23:06.952038,False,54.2,48.37916667,2.820833333
11524,moret-sur-loing-01,280.0,4.336000000000001,2025-07-21T15:28:06.879796,2025-07-21T15:31:06.911215,False,54.2,48.37916667,2.820833333
11521,nemours-02,246.0,1.029800000000001,2025-07-21T15:24:25.974417,2025-07-21T15:31:25.771527,False,54.2,48.2604833333,2.7063833333
11520,moret-sur-loing-02,316.0,1.138200000000001,2025-07-21T14:54:34.032282,2025-07-21T16:19:06.865594,False,54.2,48.37916667,2.820833333
11518,nemours-02,25.0,0.48780000000000046,2025-07-21T14:32:43.239312,2025-07-21T14:55:13.097545,False,54.2,48.2604833333,2.7063833333
11511,moret-sur-loing-02,316.0,1.138200000000001,2025-07-21T14:07:32.758573,2025-07-21T14:13:31.883638,False,54.2,48.37916667,2.820833333
11510,moret-sur-loing-01,144.0,1.6802000000000015,2025-07-21T13:59:09.340108,2025-07-21T14:41:03.801558,True,54.2,48.37916667,2.820833333
11507,moret-sur-loing-01,144.0,1.029800000000001,2025-07-21T13:02:23.457002,2025-07-21T13:15:20.313578,True,54.2,48.37916667,2.820833333
11504,moret-sur-loing-01,280.0,6.9918000000000005,2025-07-21T12:44:52.969426,2025-07-21T13:00:23.194341,False,54.2,48.37916667,2.820833333
11503,moret-sur-loing-01,235.0,2.6557999999999993,2025-07-21T12:40:23.295383,2025-07-21T12:40:32.370812,False,54.2,48.37916667,2.820833333
11501,moret-sur-loing-01,144.0,2.005400000000002,2025-07-21T12:06:41.485347,2025-07-21T12:22:53.141263,False,54.2,48.37916667,2.820833333
11500,moret-sur-loing-01,189.0,1.084000000000001,2025-07-21T12:02:41.557462,2025-07-21T12:10:42.602641,False,54.2,48.37916667,2.820833333
11493,moret-sur-loing-02,316.0,1.084000000000001,2025-07-21T11:10:09.177131,2025-07-21T11:16:09.315581,False,54.2,48.37916667,2.820833333
11488,moret-sur-loing-01,189.0,0.9756000000000009,2025-07-21T10:21:38.233724,2025-07-21T10:26:45.119339,False,54.2,48.37916667,2.820833333
11485,moret-sur-loing-01,280.0,0.8130000000000007,2025-07-21T09:35:28.042548,2025-07-21T09:35:39.473631,False,54.2,48.37916667,2.820833333
11480,moret-sur-loing-01,189.0,1.7886000000000002,2025-07-21T08:59:23.329732,2025-07-21T09:35:38.473588,False,54.2,48.37916667,2.820833333
11479,moret-sur-loing-02,316.0,0.9214000000000009,2025-07-21T08:55:53.353372,2025-07-21T09:43:27.396688,False,54.2,48.37916667,2.820833333
11476,nemours-02,25.0,0.48780000000000046,2025-07-21T08:43:20.544503,2025-07-21T08:43:50.438580,False,54.2,48.2604833333,2.7063833333
11474,croix-augas-01,15.0,1.0839999999999994,2025-07-21T08:39:00.682171,2025-07-21T08:47:00.123500,False,54.2,48.4267461256,2.7108759097
11472,moret-sur-loing-01,144.0,1.192400000000001,2025-07-21T08:22:52.077692,2025-07-21T11:27:41.522187,False,54.2,48.37916667,2.820833333
11471,nemours-02,291.0,0.7045999999999999,2025-07-21T08:19:20.851790,2025-07-21T08:23:50.299189,False,54.2,48.2604833333,2.7063833333
11467,moret-sur-loing-02,316.0,0.8130000000000007,2025-07-21T08:01:48.519832,2025-07-21T08:14:22.295389,False,54.2,48.37916667,2.820833333
11455,nemours-02,25.0,0.5420000000000005,2025-07-21T06:39:00.498198,2025-07-21T06:59:30.185215,False,54.2,48.2604833333,2.7063833333
11454,moret-sur-loing-01,189.0,1.7886000000000002,2025-07-21T06:36:06.494508,2025-07-21T06:41:36.367536,False,54.2,48.37916667,2.820833333
11431,moret-sur-loing-02,359.0,0.43360000000000043,2025-07-21T04:46:37.994610,2025-07-21T04:53:39.913126,False,54.2,48.37916667,2.820833333
11634,moret-sur-loing-02,316.0,0.6504000000000006,2025-07-22T17:07:30.284623,2025-07-22T17:33:30.124651,True,54.2,48.37916667,2.820833333
11628,croix-augas-01,60.0,0.8672000000000009,2025-07-22T15:50:00.805464,2025-07-22T15:52:35.000706,True,54.2,48.4267461256,2.7108759097
11617,nemours-02,246.0,0.37940000000000035,2025-07-22T13:33:25.390070,2025-07-22T13:53:55.990036,False,54.2,48.2604833333,2.7063833333
11615,nemours-01,100.0,1.3549999999999982,2025-07-22T13:26:25.337199,2025-07-22T13:28:55.310478,True,54.2,48.2604833333,2.7063833333
11594,moret-sur-loing-01,189.0,3.3604000000000003,2025-07-22T09:24:16.960415,2025-07-22T09:51:46.941335,False,54.2,48.37916667,2.820833333
11587,nemours-02,291.0,0.43360000000000043,2025-07-22T07:26:37.516232,2025-07-22T08:21:09.498051,True,54.2,48.2604833333,2.7063833333
11584,moret-sur-loing-01,189.0,6.233,2025-07-22T06:49:52.005334,2025-07-22T07:00:52.123948,False,54.2,48.37916667,2.820833333
11579,nemours-02,291.0,0.7588000000000001,2025-07-22T04:58:12.392477,2025-07-22T05:15:03.744981,False,54.2,48.2604833333,2.7063833333
11578,nemours-02,246.0,0.9756000000000009,2025-07-22T04:53:11.896492,2025-07-22T04:59:11.390172,False,54.2,48.2604833333,2.7063833333
11577,moret-sur-loing-02,316.0,0.37940000000000035,2025-07-22T04:14:10.952416,2025-07-22T09:50:48.157590,False,54.2,48.37916667,2.820833333
11742,moret-sur-loing-01,144.0,1.4634000000000014,2025-07-23T20:00:32.208302,2025-07-23T20:01:32.042449,False,54.2,48.37916667,2.820833333
11740,croix-augas-02,146.0,1.6801999999999955,2025-07-23T19:33:22.167777,2025-07-23T19:34:52.301704,,54.2,48.4267461256,2.7108759097
11739,croix-augas-01,15.0,0.5962000000000005,2025-07-23T19:13:50.237858,2025-07-23T19:16:50.222778,True,54.2,48.4267461256,2.7108759097
11738,moret-sur-loing-01,235.0,0.5962000000000005,2025-07-23T19:05:59.721691,2025-07-23T19:33:29.519083,False,54.2,48.37916667,2.820833333
11737,nemours-02,25.0,0.7046000000000001,2025-07-23T19:03:03.735737,2025-07-23T19:05:33.416626,False,54.2,48.2604833333,2.7063833333
11731,videlles-01,157.0,0.9756000000000009,2025-07-23T17:23:20.892557,2025-07-23T17:24:20.744833,True,54.2,48.478333333,2.42416667
11729,moret-sur-loing-01,189.0,1.138199999999995,2025-07-23T17:09:21.366045,2025-07-23T17:17:51.365712,,54.2,48.37916667,2.820833333
11728,croix-augas-01,285.0,1.084000000000001,2025-07-23T17:07:13.488410,2025-07-23T17:09:43.458240,False,54.2,48.4267461256,2.7108759097
11727,nemours-02,291.0,7.750600000000001,2025-07-23T16:54:05.081753,2025-07-23T17:03:04.836093,False,54.2,48.2604833333,2.7063833333
11726,nemours-01,52.0,0.6504000000000006,2025-07-23T16:34:04.922128,2025-07-23T16:57:34.872783,,54.2,48.2604833333,2.7063833333
11724,croix-augas-02,146.0,0.5420000000000005,2025-07-23T16:22:43.424209,2025-07-23T17:46:17.062041,False,54.2,48.4267461256,2.7108759097
11722,nemours-01,194.0,2.222200000000002,2025-07-23T16:14:56.695272,2025-07-23T16:30:56.472015,,54.2,48.2604833333,2.7063833333
11721,moret-sur-loing-01,189.0,1.4634000000000014,2025-07-23T16:13:49.103571,2025-07-23T16:32:49.251396,,54.2,48.37916667,2.820833333
11720,nemours-02,25.0,0.5962000000000002,2025-07-23T16:09:05.271680,2025-07-23T16:11:57.370216,True,54.2,48.2604833333,2.7063833333
11719,nemours-02,340.0,0.6504000000000006,2025-07-23T16:08:56.526762,2025-07-23T16:13:26.603546,,54.2,48.2604833333,2.7063833333
11718,moret-sur-loing-02,316.0,0.48780000000000046,2025-07-23T16:07:49.199903,2025-07-23T16:12:20.780027,True,54.2,48.37916667,2.820833333
11717,croix-augas-02,190.0,1.7344000000000017,2025-07-23T16:04:35.185885,2025-07-23T16:14:35.195101,True,54.2,48.4267461256,2.7108759097
11716,moret-sur-loing-01,280.0,0.9214000000000009,2025-07-23T15:53:49.166840,2025-07-23T16:13:19.308573,,54.2,48.37916667,2.820833333
11713,videlles-01,157.0,0.7046000000000007,2025-07-23T15:29:55.658026,2025-07-23T16:42:51.390933,True,54.2,48.478333333,2.42416667
11712,croix-augas-02,100.0,0.7046000000000007,2025-07-23T15:22:05.248423,2025-07-23T15:24:06.326810,True,54.2,48.4267461256,2.7108759097
11709,moret-sur-loing-01,235.0,16.6936,2025-07-23T14:58:16.707641,2025-07-23T15:02:46.934645,False,54.2,48.37916667,2.820833333
11708,croix-augas-01,60.0,0.5961999999999991,2025-07-23T14:55:10.581330,2025-07-23T15:36:04.990351,False,54.2,48.4267461256,2.7108759097
11707,croix-augas-01,15.0,0.43360000000000043,2025-07-23T14:54:59.527806,2025-07-23T15:03:30.038265,True,54.2,48.4267461256,2.7108759097
11706,nemours-01,100.0,0.9213999999999979,2025-07-23T14:52:13.668288,2025-07-23T15:11:43.764228,True,54.2,48.2604833333,2.7063833333
11705,videlles-01,157.0,0.7588000000000007,2025-07-23T14:44:59.713191,2025-07-23T14:45:59.705997,True,54.2,48.478333333,2.42416667
11703,nemours-01,100.0,0.9214000000000009,2025-07-23T13:51:25.841798,2025-07-23T13:57:55.826495,True,54.2,48.2604833333,2.7063833333
11701,videlles-01,109.0,0.7046000000000007,2025-07-23T13:49:04.196337,2025-07-23T14:16:03.871424,True,54.2,48.478333333,2.42416667
11700,nemours-02,25.0,0.48780000000000007,2025-07-23T13:47:56.823619,2025-07-23T14:08:56.859227,,54.2,48.2604833333,2.7063833333
11699,nemours-02,340.0,0.5962000000000005,2025-07-23T13:47:25.835720,2025-07-23T14:17:25.954917,True,54.2,48.2604833333,2.7063833333
11698,croix-augas-02,190.0,0.9755999999999979,2025-07-23T13:43:51.872088,2025-07-23T14:31:59.523792,True,54.2,48.4267461256,2.7108759097
11693,moret-sur-loing-01,280.0,1.084000000000001,2025-07-23T13:09:42.242483,2025-07-23T14:18:12.414057,,54.2,48.37916667,2.820833333
11692,moret-sur-loing-02,316.0,2.2763999999999993,2025-07-23T13:06:12.288668,2025-07-23T14:28:46.546609,,54.2,48.37916667,2.820833333
11683,nemours-02,291.0,0.3251999999999973,2025-07-23T11:33:56.493075,2025-07-23T11:35:26.501318,True,54.2,48.2604833333,2.7063833333
11680,moret-sur-loing-02,316.0,1.2466000000000013,2025-07-23T11:18:29.756960,2025-07-23T11:56:29.544508,True,54.2,48.37916667,2.820833333
11674,croix-augas-02,100.0,1.192400000000001,2025-07-23T09:04:36.716394,2025-07-23T09:07:06.822282,True,54.2,48.4267461256,2.7108759097
11670,moret-sur-loing-01,144.0,1.4634000000000014,2025-07-23T08:07:46.760689,2025-07-23T08:08:17.055580,True,54.2,48.37916667,2.820833333
11669,croix-augas-02,100.0,0.5962000000000005,2025-07-23T07:59:57.029898,2025-07-23T08:02:57.054821,True,54.2,48.4267461256,2.7108759097
11667,croix-augas-01,60.0,0.5420000000000005,2025-07-23T07:51:55.993987,2025-07-23T09:08:35.728810,False,54.2,48.4267461256,2.7108759097
11666,nemours-01,52.0,0.37940000000000035,2025-07-23T07:47:47.114576,2025-07-23T09:08:56.720909,False,54.2,48.2604833333,2.7063833333
11656,moret-sur-loing-01,235.0,15.121800000000002,2025-07-23T06:45:40.088837,2025-07-23T06:47:09.787029,False,54.2,48.37916667,2.820833333
11655,nemours-02,291.0,0.37939999999999735,2025-07-23T06:14:28.528821,2025-07-23T06:14:36.030593,False,54.2,48.2604833333,2.7063833333
11654,croix-augas-02,100.0,0.7588000000000007,2025-07-23T04:59:35.331958,2025-07-23T05:03:05.578519,False,54.2,48.4267461256,2.7108759097
11652,croix-augas-02,100.0,0.9756000000000009,2025-07-23T04:27:36.501983,2025-07-23T04:29:06.758328,False,54.2,48.4267461256,2.7108759097
11651,croix-augas-01,60.0,0.5962000000000005,2025-07-23T04:26:36.108353,2025-07-23T04:59:05.359446,False,54.2,48.4267461256,2.7108759097
11645,nemours-01,52.0,0.5420000000000005,2025-07-23T04:04:01.654902,2025-07-23T05:07:01.245054,False,54.2,48.2604833333,2.7063833333
11839,videlles-01,109.0,0.5962000000000005,2025-07-24T18:48:26.940125,2025-07-24T19:05:26.385403,True,54.2,48.478333333,2.42416667
11838,croix-augas-02,100.0,1.3549999999999998,2025-07-24T18:39:47.388290,2025-07-24T18:42:17.176245,True,54.2,48.4267461256,2.7108759097
11837,nemours-01,100.0,1.3549999999999982,2025-07-24T18:34:40.864013,2025-07-24T18:38:10.840815,False,54.2,48.2604833333,2.7063833333
11834,moret-sur-loing-02,359.0,1.7344000000000017,2025-07-24T18:10:58.996906,2025-07-24T18:16:00.046947,True,54.2,48.37916667,2.820833333
11833,croix-augas-01,60.0,0.48780000000000046,2025-07-24T18:08:47.342052,2025-07-24T18:11:17.298913,True,54.2,48.4267461256,2.7108759097
11830,nemours-02,291.0,4.065000000000004,2025-07-24T17:42:49.012133,2025-07-24T19:31:19.618697,True,54.2,48.2604833333,2.7063833333
11828,nemours-02,340.0,1.138199999999995,2025-07-24T17:38:49.064234,2025-07-24T17:49:19.937459,True,54.2,48.2604833333,2.7063833333
11827,moret-sur-loing-02,359.0,3.035200000000003,2025-07-24T17:30:25.934550,2025-07-24T17:34:55.601789,True,54.2,48.37916667,2.820833333
11824,nemours-02,340.0,0.5962000000000005,2025-07-24T16:50:32.176263,2025-07-24T16:52:02.486203,True,54.2,48.2604833333,2.7063833333
11821,nemours-02,291.0,1.8428000000000018,2025-07-24T16:45:32.273739,2025-07-24T16:59:02.094354,True,54.2,48.2604833333,2.7063833333
11808,moret-sur-loing-02,89.0,0.43360000000000043,2025-07-24T15:03:14.775452,2025-07-24T15:20:18.993701,False,54.2,48.37916667,2.820833333
11806,nemours-02,291.0,3.251999999999997,2025-07-24T15:01:39.355027,2025-07-24T15:04:08.941222,True,54.2,48.2604833333,2.7063833333
11801,videlles-01,109.0,3.4688000000000003,2025-07-24T13:20:10.495032,2025-07-24T13:21:10.431987,False,54.2,48.478333333,2.42416667
11798,croix-augas-01,15.0,0.37940000000000035,2025-07-24T13:04:32.312870,2025-07-24T13:05:01.369410,False,54.2,48.4267461256,2.7108759097
11794,moret-sur-loing-02,316.0,1.3008000000000013,2025-07-24T12:45:07.424500,2025-07-24T12:54:08.123469,True,54.2,48.37916667,2.820833333
11791,moret-sur-loing-02,316.0,1.029800000000001,2025-07-24T12:00:07.180308,2025-07-24T12:05:04.355838,True,54.2,48.37916667,2.820833333
11779,videlles-01,109.0,0.7045999999999977,2025-07-24T09:13:46.819936,2025-07-24T09:14:16.749526,False,54.2,48.478333333,2.42416667
11777,moret-sur-loing-01,280.0,1.3550000000000013,2025-07-24T08:44:12.242308,2025-07-24T08:44:42.247094,True,54.2,48.37916667,2.820833333
11773,moret-sur-loing-01,235.0,0.5961999999999945,2025-07-24T08:32:12.303534,2025-07-24T08:34:42.337127,False,54.2,48.37916667,2.820833333
11770,moret-sur-loing-02,316.0,1.029800000000001,2025-07-24T08:11:42.707624,2025-07-24T08:11:50.759663,False,54.2,48.37916667,2.820833333
11939,nemours-02,291.0,0.5962000000000005,2025-07-25T19:28:31.474067,2025-07-25T19:29:01.463074,False,54.2,48.2604833333,2.7063833333
11903,croix-augas-01,327.0,3.0351999999999983,2025-07-25T14:02:04.049780,2025-07-25T14:05:03.472211,False,54.2,48.4267461256,2.7108759097
11899,moret-sur-loing-01,144.0,1.6801999999999955,2025-07-25T13:28:26.375840,2025-07-25T13:35:55.679065,True,54.2,48.37916667,2.820833333
11889,moret-sur-loing-01,280.0,0.5420000000000005,2025-07-25T12:24:51.222202,2025-07-25T12:25:51.251831,False,54.2,48.37916667,2.820833333
11888,nemours-02,291.0,1.6260000000000014,2025-07-25T12:12:44.612924,2025-07-25T12:18:44.387986,True,54.2,48.2604833333,2.7063833333
11875,nemours-02,291.0,0.27100000000000024,2025-07-25T09:52:42.525053,2025-07-25T10:10:53.651241,True,54.2,48.2604833333,2.7063833333
11861,nemours-02,291.0,0.27100000000000024,2025-07-25T07:52:35.013438,2025-07-25T07:54:04.762341,False,54.2,48.2604833333,2.7063833333
11850,videlles-01,157.0,1.192400000000001,2025-07-25T06:35:51.610802,2025-07-25T07:26:18.598539,True,54.2,48.478333333,2.42416667
11846,moret-sur-loing-02,44.0,1.6802000000000015,2025-07-25T05:23:20.907720,2025-07-25T05:24:20.551667,False,54.2,48.37916667,2.820833333
11998,croix-augas-01,285.0,2.710000000000001,2025-07-26T19:48:55.746198,2025-07-26T19:49:24.948829,False,54.2,48.4267461256,2.7108759097
11992,croix-augas-01,15.0,2.222200000000002,2025-07-26T17:40:46.174531,2025-07-26T17:43:17.440562,False,54.2,48.4267461256,2.7108759097
11989,croix-augas-01,15.0,0.8672000000000009,2025-07-26T16:47:13.604553,2025-07-26T16:49:13.269638,False,54.2,48.4267461256,2.7108759097
11983,croix-augas-01,15.0,1.029800000000001,2025-07-26T15:32:37.219520,2025-07-26T16:02:07.077895,False,54.2,48.4267461256,2.7108759097
11979,croix-augas-01,327.0,1.084000000000001,2025-07-26T14:43:20.751210,2025-07-26T14:43:50.815221,False,54.2,48.4267461256,2.7108759097
11975,croix-augas-01,285.0,1.4634000000000014,2025-07-26T13:09:16.947743,2025-07-26T13:11:47.016010,False,54.2,48.4267461256,2.7108759097
11969,nemours-01,194.0,0.6504000000000006,2025-07-26T12:34:01.596484,2025-07-26T12:37:00.999409,True,54.2,48.2604833333,2.7063833333
11966,croix-augas-01,285.0,1.138200000000001,2025-07-26T10:59:07.700688,2025-07-26T10:59:18.175545,False,54.2,48.4267461256,2.7108759097
11965,moret-sur-loing-02,316.0,0.6504000000000006,2025-07-26T10:46:20.986589,2025-07-26T10:48:51.005508,False,54.2,48.37916667,2.820833333
11955,croix-augas-01,285.0,2.3306000000000022,2025-07-26T08:13:22.586006,2025-07-26T08:13:53.382717,False,54.2,48.4267461256,2.7108759097
11946,moret-sur-loing-02,44.0,0.8129999999999947,2025-07-26T04:25:17.544282,2025-07-26T04:28:17.131953,False,54.2,48.37916667,2.820833333
11945,croix-augas-01,60.0,0.7588000000000007,2025-07-26T04:21:36.993781,2025-07-26T04:29:06.313252,False,54.2,48.4267461256,2.7108759097
12035,croix-augas-02,190.0,0.48780000000000046,2025-07-27T20:00:09.170006,2025-07-27T20:01:09.200909,False,54.2,48.4267461256,2.7108759097
12034,nemours-02,340.0,0.5962000000000005,2025-07-27T19:52:25.212665,2025-07-27T20:01:55.291572,False,54.2,48.2604833333,2.7063833333
12033,videlles-01,157.0,0.5420000000000005,2025-07-27T19:50:45.845818,2025-07-27T19:53:15.685614,False,54.2,48.478333333,2.42416667
12032,nemours-01,194.0,1.029799999999998,2025-07-27T19:45:25.465587,2025-07-27T19:46:55.267514,True,54.2,48.2604833333,2.7063833333
12027,videlles-01,157.0,0.5962000000000005,2025-07-27T17:57:25.528564,2025-07-27T17:57:55.509994,False,54.2,48.478333333,2.42416667
12024,moret-sur-loing-02,316.0,1.192400000000001,2025-07-27T17:24:14.307670,2025-07-27T17:25:14.389761,False,54.2,48.37916667,2.820833333
12021,moret-sur-loing-01,235.0,0.32520000000000004,2025-07-27T16:29:12.144892,2025-07-27T16:30:44.122638,False,54.2,48.37916667,2.820833333
12020,nemours-02,246.0,0.3251999999999988,2025-07-27T16:11:54.563784,2025-07-27T16:12:01.794768,False,54.2,48.2604833333,2.7063833333
12018,croix-augas-01,60.0,0.37940000000000035,2025-07-27T15:54:08.643279,2025-07-27T16:00:08.602212,True,54.2,48.4267461256,2.7108759097
12017,croix-augas-02,100.0,0.5961999999999991,2025-07-27T15:52:38.747099,2025-07-27T15:56:43.656240,True,54.2,48.4267461256,2.7108759097
12013,croix-augas-01,60.0,0.5962000000000005,2025-07-27T13:23:33.012526,2025-07-27T13:26:02.973810,True,54.2,48.4267461256,2.7108759097
12011,croix-augas-02,100.0,0.6503999999999991,2025-07-27T12:27:56.430712,2025-07-27T12:29:26.525261,True,54.2,48.4267461256,2.7108759097
12010,croix-augas-01,60.0,0.5961999999999991,2025-07-27T12:25:55.328920,2025-07-27T12:36:25.173790,False,54.2,48.4267461256,2.7108759097
12009,croix-augas-01,60.0,0.5420000000000005,2025-07-27T11:21:52.129211,2025-07-27T11:24:21.930746,False,54.2,48.4267461256,2.7108759097
12006,croix-augas-01,60.0,1.1923999999999981,2025-07-27T09:58:12.307740,2025-07-27T10:00:41.554827,True,54.2,48.4267461256,2.7108759097
12001,videlles-01,109.0,0.6504000000000006,2025-07-27T07:36:35.257565,2025-07-27T07:39:04.507095,True,54.2,48.478333333,2.42416667
11999,videlles-02,80.0,0.9214000000000009,2025-07-27T04:53:18.681482,2025-07-27T04:55:48.332236,True,54.2,48.478333333,2.42416667
12106,croix-augas-02,146.0,0.5962000000000005,2025-07-28T20:02:14.827884,2025-07-28T20:03:15.335802,,54.2,48.4267461256,2.7108759097
12102,moret-sur-loing-02,359.0,1.5717999999999985,2025-07-28T18:59:49.983796,2025-07-28T19:02:20.075540,,54.2,48.37916667,2.820833333
12095,moret-sur-loing-02,316.0,1.4092000000000013,2025-07-28T18:13:49.087187,2025-07-28T19:45:21.939849,,54.2,48.37916667,2.820833333
12094,videlles-02,80.0,7.6964000000000015,2025-07-28T18:00:15.430899,2025-07-28T18:05:15.040967,,54.2,48.478333333,2.42416667
12090,moret-sur-loing-02,316.0,2.059599999999996,2025-07-28T17:23:36.104006,2025-07-28T17:25:36.022073,,54.2,48.37916667,2.820833333
12082,moret-sur-loing-01,280.0,2.005399999999999,2025-07-28T15:38:29.837139,2025-07-28T15:49:00.056270,,54.2,48.37916667,2.820833333
12081,moret-sur-loing-02,316.0,1.0298000000000003,2025-07-28T15:35:59.952378,2025-07-28T15:46:00.990133,,54.2,48.37916667,2.820833333
12079,croix-augas-01,285.0,2.3847999999999994,2025-07-28T15:19:15.802172,2025-07-28T15:20:15.690346,,54.2,48.4267461256,2.7108759097
12075,moret-sur-loing-01,280.0,1.084000000000001,2025-07-28T14:33:55.678121,2025-07-28T14:34:55.589146,,54.2,48.37916667,2.820833333
12069,moret-sur-loing-01,280.0,1.3549999999999982,2025-07-28T13:56:52.178069,2025-07-28T14:02:52.129690,True,54.2,48.37916667,2.820833333
12068,nemours-01,52.0,6.937600000000001,2025-07-28T13:27:28.991974,2025-07-28T13:28:58.948387,False,54.2,48.2604833333,2.7063833333
12066,moret-sur-loing-02,316.0,3.3604000000000007,2025-07-28T12:37:17.078628,2025-07-28T12:50:45.982081,,54.2,48.37916667,2.820833333
12065,moret-sur-loing-01,280.0,1.029800000000001,2025-07-28T12:36:46.363863,2025-07-28T12:48:45.973759,,54.2,48.37916667,2.820833333
12053,croix-augas-01,60.0,0.9213999999999979,2025-07-28T09:02:08.717695,2025-07-28T09:03:38.620176,False,54.2,48.4267461256,2.7108759097
12047,nemours-02,25.0,0.43360000000000043,2025-07-28T07:17:57.220509,2025-07-28T07:21:27.205041,False,54.2,48.2604833333,2.7063833333
12042,nemours-01,194.0,1.029800000000001,2025-07-28T05:11:50.448895,2025-07-28T05:16:20.106895,,54.2,48.2604833333,2.7063833333
12038,croix-augas-01,60.0,1.029800000000001,2025-07-28T04:45:27.652619,2025-07-28T04:47:27.692324,False,54.2,48.4267461256,2.7108759097
12037,croix-augas-01,327.0,0.7045999999999977,2025-07-28T04:44:57.389019,2025-07-28T04:51:56.551628,,54.2,48.4267461256,2.7108759097
12212,videlles-01,157.0,2.4932000000000003,2025-07-29T19:58:38.134919,2025-07-29T20:04:37.833632,,54.2,48.478333333,2.42416667
12211,croix-augas-02,146.0,0.7045999999999947,2025-07-29T19:56:08.279730,2025-07-29T19:57:08.360394,,54.2,48.4267461256,2.7108759097
